"ticket_id","user_id","company_id","issue_category","created_at","match_id","ticket_id","staff_id","matched_at","company_id","company_name","company_size","wait_time","wait_time_exceeded"
"4143","82","22","Technical","2024-06-04 03:00:45.967908","4143","4143","13","2024-06-04 03:16:25.967908","22","Company_22","5","00:15:40","0"
"4144","67","4","Technical","2024-08-10 05:57:22.967908","4144","4144","49","2024-08-10 05:58:06.967908","4","Company_4","33","00:00:44","0"
"4145","20","11","Technical","2024-04-03 14:38:43.967908","4145","4145","4","2024-04-03 14:42:13.967908","11","Company_11","4","00:03:30","0"
"4146","28","28","Billing","2024-06-06 12:54:43.967908","4146","4146","50","2024-06-06 13:03:37.967908","28","Company_28","10","00:08:54","0"
"4147","24","21","Billing","2024-05-27 15:54:23.967908","4147","4147","42","2024-05-27 16:11:04.967908","21","Company_21","31","00:16:41","0"
"4148","19","10","Billing","2024-03-20 09:41:49.967908","4148","4148","3","2024-03-20 09:43:39.967908","10","Company_10","12","00:01:50","0"
"4149","90","7","Technical","2024-06-28 13:11:14.967908","4149","4149","12","2024-06-28 13:21:19.967908","7","Company_7","35","00:10:05","0"
"4150","56","44","Technical","2024-04-30 09:43:23.967908","4150","4150","1","2024-04-30 09:47:25.967908","44","Company_44","5","00:04:02","0"
"4151","72","32","Technical","2024-03-20 09:19:07.967908","4151","4151","27","2024-03-20 09:34:54.967908","32","Company_32","47","00:15:47","0"
"4152","63","1","Billing","2024-03-14 10:25:29.967908","4152","4152","43","2024-03-14 10:27:51.967908","1","Company_1","12","00:02:22","0"
"4153","574","16","Billing","2024-04-08 16:38:11.967908","4153","4153","50","2024-04-08 16:38:25.967908","16","Company_16","4","00:00:14","0"
"4154","70","10","Technical","2024-04-14 22:45:24.967908","4154","4154","13","2024-04-14 22:57:51.967908","10","Company_10","12","00:12:27","0"
"4155","713","33","Account","2024-04-08 14:14:58.967908","4155","4155","17","2024-04-08 14:16:47.967908","33","Company_33","7","00:01:49","0"
"4156","34","4","Account","2024-05-22 05:30:26.967908","4156","4156","8","2024-05-22 05:34:38.967908","4","Company_4","33","00:04:12","0"
"4157","52","7","Account","2024-03-15 19:29:20.967908","4157","4157","32","2024-03-15 19:31:26.967908","7","Company_7","35","00:02:06","0"
"4158","98","26","Technical","2024-02-28 18:13:46.967908","4158","4158","20","2024-02-28 18:19:21.967908","26","Company_26","8","00:05:35","0"
"4159","84","8","Technical","2024-03-19 22:37:34.967908","4159","4159","17","2024-03-19 22:41:16.967908","8","Company_8","15","00:03:42","0"
"4160","36","32","Technical","2024-05-10 21:07:17.967908","4160","4160","34","2024-05-10 21:12:13.967908","32","Company_32","47","00:04:56","0"
"4161","87","4","Technical","2024-04-10 01:27:31.967908","4161","4161","35","2024-04-10 01:35:06.967908","4","Company_4","33","00:07:35","0"
"4162","1","4","Account","2024-05-08 05:51:44.967908","4162","4162","35","2024-05-08 06:11:55.967908","4","Company_4","33","00:20:11","0"
"4163","21","33","Technical","2024-04-14 16:19:48.967908","4163","4163","38","2024-04-14 16:21:04.967908","33","Company_33","7","00:01:16","0"
"4164","29","35","Technical","2024-05-20 12:03:53.967908","4164","4164","42","2024-05-20 12:43:02.967908","35","Company_35","16","00:39:09","1"
"4165","57","10","Technical","2024-07-17 10:52:27.967908","4165","4165","24","2024-07-17 10:52:28.967908","10","Company_10","12","00:00:01","0"
"4166","835","7","Account","2024-03-02 09:51:46.967908","4166","4166","18","2024-03-02 09:58:53.967908","7","Company_7","35","00:07:07","0"
"4167","39","45","Technical","2024-04-26 14:20:50.967908","4167","4167","50","2024-04-26 14:21:01.967908","45","Company_45","1","00:00:11","0"
"4168","54","26","Billing","2024-04-05 08:23:20.967908","4168","4168","46","2024-04-05 08:24:01.967908","26","Company_26","8","00:00:41","0"
"4169","18","3","Technical","2024-04-04 08:34:34.967908","4169","4169","48","2024-04-04 08:38:34.967908","3","Company_3","14","00:04:00","0"
"4170","208","46","Technical","2024-07-05 11:01:05.967908","4170","4170","39","2024-07-05 11:05:23.967908","46","Company_46","3","00:04:18","0"
"4171","46","6","Account","2024-06-16 20:15:05.967908","4171","4171","33","2024-06-16 20:15:22.967908","6","Company_6","5","00:00:17","0"
"4172","79","8","Technical","2024-05-22 17:59:24.967908","4172","4172","49","2024-05-22 18:03:01.967908","8","Company_8","15","00:03:37","0"
"4173","82","22","Technical","2024-06-10 18:43:18.967908","4173","4173","23","2024-06-10 18:52:21.967908","22","Company_22","5","00:09:03","0"
"4174","88","21","Technical","2024-06-15 05:16:05.967908","4174","4174","25","2024-06-15 05:29:32.967908","21","Company_21","31","00:13:27","0"
"4175","97","32","General Inquiry","2024-03-25 10:42:14.967908","4175","4175","37","2024-03-25 11:14:57.967908","32","Company_32","47","00:32:43","1"
"4176","582","32","General Inquiry","2024-05-15 09:10:23.967908","4176","4176","27","2024-05-15 09:17:17.967908","32","Company_32","47","00:06:54","0"
"4177","61","40","Technical","2024-03-08 05:54:38.967908","4177","4177","1","2024-03-08 06:06:31.967908","40","Company_40","8","00:11:53","0"
"4178","56","44","Billing","2024-03-13 18:48:37.967908","4178","4178","21","2024-03-13 18:51:57.967908","44","Company_44","5","00:03:20","0"
"4179","347","48","Technical","2024-04-15 15:11:33.967908","4179","4179","49","2024-04-15 15:15:24.967908","48","Company_48","21","00:03:51","0"
"4180","539","4","Account","2024-02-17 18:55:17.967908","4180","4180","10","2024-02-17 18:59:30.967908","4","Company_4","33","00:04:13","0"
"4181","881","4","Account","2024-05-03 07:26:29.967908","4181","4181","31","2024-05-03 07:42:54.967908","4","Company_4","33","00:16:25","0"
"4182","34","4","Technical","2024-04-20 23:37:39.967908","4182","4182","44","2024-04-20 23:38:21.967908","4","Company_4","33","00:00:42","0"
"4183","14","4","Technical","2024-07-28 21:35:09.967908","4183","4183","25","2024-07-28 21:44:40.967908","4","Company_4","33","00:09:31","0"
"4184","74","48","Account","2024-06-15 21:41:18.967908","4184","4184","20","2024-06-15 21:44:30.967908","48","Company_48","21","00:03:12","0"
"4185","433","49","Billing","2024-04-30 05:47:55.967908","4185","4185","2","2024-04-30 05:48:01.967908","49","Company_49","10","00:00:06","0"
"4186","1","4","Technical","2024-07-21 14:39:04.967908","4186","4186","48","2024-07-21 15:26:23.967908","4","Company_4","33","00:47:19","1"
"4187","12","4","Technical","2024-08-01 21:31:07.967908","4187","4187","15","2024-08-01 21:43:36.967908","4","Company_4","33","00:12:29","0"
"4188","60","21","Technical","2024-04-20 11:09:32.967908","4188","4188","28","2024-04-20 11:16:28.967908","21","Company_21","31","00:06:56","0"
"4189","42","35","Technical","2024-05-11 22:58:15.967908","4189","4189","13","2024-05-11 23:05:41.967908","35","Company_35","16","00:07:26","0"
"4190","78","10","Technical","2024-04-21 11:22:01.967908","4190","4190","50","2024-04-21 11:22:34.967908","10","Company_10","12","00:00:33","0"
"4191","59","7","Technical","2024-05-10 02:12:01.967908","4191","4191","14","2024-05-10 02:15:04.967908","7","Company_7","35","00:03:03","0"
"4192","753","3","Technical","2024-07-23 19:46:28.967908","4192","4192","50","2024-07-23 20:26:51.967908","3","Company_3","14","00:40:23","1"
"4193","62","42","Account","2024-07-25 09:20:08.967908","4193","4193","2","2024-07-25 09:24:12.967908","42","Company_42","8","00:04:04","0"
"4194","67","4","General Inquiry","2024-08-01 08:58:59.967908","4194","4194","34","2024-08-01 09:00:31.967908","4","Company_4","33","00:01:32","0"
"4195","45","9","Technical","2024-06-21 21:26:05.967908","4195","4195","35","2024-06-21 21:26:37.967908","9","Company_9","4","00:00:32","0"
"4196","11","35","Billing","2024-06-10 21:27:18.967908","4196","4196","37","2024-06-10 21:43:40.967908","35","Company_35","16","00:16:22","0"
"4197","35","2","Technical","2024-03-13 21:46:09.967908","4197","4197","25","2024-03-13 21:49:00.967908","2","Company_2","6","00:02:51","0"
"4198","65","20","Billing","2024-04-14 19:30:47.967908","4198","4198","48","2024-04-14 19:35:59.967908","20","Company_20","1","00:05:12","0"
"4199","10","33","Billing","2024-04-18 17:47:28.967908","4199","4199","15","2024-04-18 17:58:30.967908","33","Company_33","7","00:11:02","0"
"4200","75","48","Technical","2024-06-12 14:33:05.967908","4200","4200","12","2024-06-12 14:37:00.967908","48","Company_48","21","00:03:55","0"
"4201","56","44","Account","2024-06-30 11:40:49.967908","4201","4201","9","2024-06-30 11:45:41.967908","44","Company_44","5","00:04:52","0"
"4202","64","23","Technical","2024-03-26 11:25:08.967908","4202","4202","31","2024-03-26 11:25:32.967908","23","Company_23","7","00:00:24","0"
"4203","39","45","Billing","2024-05-19 11:43:49.967908","4203","4203","14","2024-05-19 12:00:28.967908","45","Company_45","1","00:16:39","0"
"4204","657","3","Billing","2024-04-17 11:35:00.967908","4204","4204","29","2024-04-17 11:36:56.967908","3","Company_3","14","00:01:56","0"
"4205","9","32","Technical","2024-03-21 23:13:58.967908","4205","4205","48","2024-03-21 23:15:56.967908","32","Company_32","47","00:01:58","0"
"4206","385","36","Technical","2024-05-03 19:18:51.967908","4206","4206","43","2024-05-03 19:21:12.967908","36","Company_36","2","00:02:21","0"
"4207","938","34","General Inquiry","2024-04-18 10:40:21.967908","4207","4207","38","2024-04-18 11:04:21.967908","34","Company_34","2","00:24:00","0"
"4208","10","33","General Inquiry","2024-04-13 01:37:48.967908","4208","4208","42","2024-04-13 01:41:15.967908","33","Company_33","7","00:03:27","0"
"4209","44","4","Account","2024-07-08 04:08:45.967908","4209","4209","8","2024-07-08 04:10:19.967908","4","Company_4","33","00:01:34","0"
"4210","50","42","Technical","2024-06-30 10:07:16.967908","4210","4210","48","2024-06-30 10:14:00.967908","42","Company_42","8","00:06:44","0"
"4211","76","8","Account","2024-06-18 08:55:21.967908","4211","4211","3","2024-06-18 09:20:38.967908","8","Company_8","15","00:25:17","0"
"4212","5","35","Billing","2024-05-21 19:38:35.967908","4212","4212","2","2024-05-21 19:43:55.967908","35","Company_35","16","00:05:20","0"
"4213","23","43","Technical","2024-06-07 07:10:31.967908","4213","4213","16","2024-06-07 07:18:26.967908","43","Company_43","6","00:07:55","0"
"4214","42","35","Technical","2024-07-17 07:38:52.967908","4214","4214","19","2024-07-17 07:38:52.967908","35","Company_35","16","00:00:00","0"
"4215","40","7","Technical","2024-04-03 13:09:44.967908","4215","4215","30","2024-04-03 13:10:20.967908","7","Company_7","35","00:00:36","0"
"4216","18","3","Technical","2024-04-19 18:07:23.967908","4216","4216","41","2024-04-19 18:20:31.967908","3","Company_3","14","00:13:08","0"
"4217","56","44","General Inquiry","2024-04-29 11:55:41.967908","4217","4217","16","2024-04-29 12:18:24.967908","44","Company_44","5","00:22:43","0"
"4218","14","4","General Inquiry","2024-04-10 21:40:36.967908","4218","4218","31","2024-04-10 21:58:43.967908","4","Company_4","33","00:18:07","0"
"4219","88","21","Billing","2024-07-24 00:31:24.967908","4219","4219","28","2024-07-24 00:31:32.967908","21","Company_21","31","00:00:08","0"
"4220","77","22","Account","2024-07-18 01:47:12.967908","4220","4220","4","2024-07-18 01:49:43.967908","22","Company_22","5","00:02:31","0"
"4221","13","13","Billing","2024-05-02 18:35:37.967908","4221","4221","10","2024-05-02 18:42:53.967908","13","Company_13","9","00:07:16","0"
"4222","83","3","Billing","2024-04-27 08:28:44.967908","4222","4222","45","2024-04-27 08:33:20.967908","3","Company_3","14","00:04:36","0"
"4223","100","41","Technical","2024-03-09 14:08:20.967908","4223","4223","18","2024-03-09 14:11:18.967908","41","Company_41","15","00:02:58","0"
"4224","83","3","Billing","2024-06-04 23:07:01.967908","4224","4224","47","2024-06-04 23:09:37.967908","3","Company_3","14","00:02:36","0"
"4225","46","6","Technical","2024-03-26 06:31:08.967908","4225","4225","32","2024-03-26 06:35:45.967908","6","Company_6","5","00:04:37","0"
"4226","74","48","Account","2024-06-10 11:21:40.967908","4226","4226","30","2024-06-10 11:25:12.967908","48","Company_48","21","00:03:32","0"
"4227","60","21","Account","2024-06-01 10:11:57.967908","4227","4227","36","2024-06-01 10:14:52.967908","21","Company_21","31","00:02:55","0"
"4228","48","40","Technical","2024-03-22 09:54:17.967908","4228","4228","9","2024-03-22 09:55:39.967908","40","Company_40","8","00:01:22","0"
"4229","8","40","Technical","2024-06-27 20:23:40.967908","4229","4229","36","2024-06-27 20:29:23.967908","40","Company_40","8","00:05:43","0"
"4230","46","6","Technical","2024-07-14 12:44:31.967908","4230","4230","29","2024-07-14 12:44:59.967908","6","Company_6","5","00:00:28","0"
"4231","86","7","Account","2024-06-02 07:01:52.967908","4231","4231","16","2024-06-02 07:10:39.967908","7","Company_7","35","00:08:47","0"
"4232","7","1","Technical","2024-02-21 16:49:17.967908","4232","4232","28","2024-02-21 16:52:09.967908","1","Company_1","12","00:02:52","0"
"4233","33","1","Billing","2024-07-06 16:26:35.967908","4233","4233","21","2024-07-06 16:32:47.967908","1","Company_1","12","00:06:12","0"
"4234","18","3","Technical","2024-05-16 02:41:55.967908","4234","4234","47","2024-05-16 02:42:08.967908","3","Company_3","14","00:00:13","0"
"4235","684","32","Account","2024-07-03 00:36:47.967908","4235","4235","2","2024-07-03 00:37:15.967908","32","Company_32","47","00:00:28","0"
"4236","22","32","Technical","2024-03-28 04:24:56.967908","4236","4236","46","2024-03-28 04:28:12.967908","32","Company_32","47","00:03:16","0"
"4237","43","7","Account","2024-05-11 14:43:53.967908","4237","4237","35","2024-05-11 14:47:00.967908","7","Company_7","35","00:03:07","0"
"4238","61","40","Technical","2024-07-20 08:52:02.967908","4238","4238","28","2024-07-20 08:59:58.967908","40","Company_40","8","00:07:56","0"
"4239","88","21","Technical","2024-04-13 01:05:06.967908","4239","4239","36","2024-04-13 01:05:47.967908","21","Company_21","31","00:00:41","0"
"4240","32","21","Technical","2024-07-26 21:26:14.967908","4240","4240","31","2024-07-26 21:51:11.967908","21","Company_21","31","00:24:57","0"
"4241","60","21","Technical","2024-06-30 00:13:47.967908","4241","4241","33","2024-06-30 00:16:54.967908","21","Company_21","31","00:03:07","0"
"4242","29","35","Technical","2024-02-29 21:41:09.967908","4242","4242","23","2024-02-29 21:41:53.967908","35","Company_35","16","00:00:44","0"
"4243","3","4","Account","2024-07-24 12:02:22.967908","4243","4243","41","2024-07-24 12:05:07.967908","4","Company_4","33","00:02:45","0"
"4244","21","33","Technical","2024-07-30 02:21:41.967908","4244","4244","17","2024-07-30 02:24:04.967908","33","Company_33","7","00:02:23","0"
"4245","78","10","Account","2024-07-19 23:24:46.967908","4245","4245","46","2024-07-20 02:37:14.967908","10","Company_10","12","03:12:28","1"
"4246","97","32","Technical","2024-07-19 20:33:52.967908","4246","4246","49","2024-07-19 20:35:00.967908","32","Company_32","47","00:01:08","0"
"4247","25","4","Account","2024-05-05 22:07:16.967908","4247","4247","1","2024-05-05 22:26:24.967908","4","Company_4","33","00:19:08","0"
"4248","84","8","Technical","2024-06-26 03:41:11.967908","4248","4248","42","2024-06-26 03:48:10.967908","8","Company_8","15","00:06:59","0"
"4249","456","16","Technical","2024-05-23 10:18:17.967908","4249","4249","23","2024-05-23 10:18:52.967908","16","Company_16","4","00:00:35","0"
"4250","903","28","Account","2024-03-14 12:00:18.967908","4250","4250","48","2024-03-14 12:01:43.967908","28","Company_28","10","00:01:25","0"
"4251","82","22","General Inquiry","2024-06-18 10:56:35.967908","4251","4251","27","2024-06-18 11:00:39.967908","22","Company_22","5","00:04:04","0"
"4252","86","7","Technical","2024-04-15 06:41:08.967908","4252","4252","25","2024-04-15 06:43:26.967908","7","Company_7","35","00:02:18","0"
"4253","53","43","Technical","2024-04-03 11:17:01.967908","4253","4253","32","2024-04-03 11:20:53.967908","43","Company_43","6","00:03:52","0"
"4254","47","48","Account","2024-04-05 12:57:55.967908","4254","4254","19","2024-04-05 13:06:04.967908","48","Company_48","21","00:08:09","0"
"4255","46","6","Technical","2024-06-23 08:58:30.967908","4255","4255","24","2024-06-23 09:11:05.967908","6","Company_6","5","00:12:35","0"
"4256","71","23","Account","2024-03-17 09:44:34.967908","4256","4256","3","2024-03-17 09:54:28.967908","23","Company_23","7","00:09:54","0"
"4257","6","7","Technical","2024-07-04 08:37:35.967908","4257","4257","12","2024-07-04 08:49:34.967908","7","Company_7","35","00:11:59","0"
"4258","19","10","Billing","2024-05-08 15:18:09.967908","4258","4258","35","2024-05-08 15:21:43.967908","10","Company_10","12","00:03:34","0"
"4259","13","13","Billing","2024-07-18 16:44:51.967908","4259","4259","15","2024-07-18 16:48:41.967908","13","Company_13","9","00:03:50","0"
"4260","35","2","Technical","2024-04-29 16:17:16.967908","4260","4260","17","2024-04-29 16:22:44.967908","2","Company_2","6","00:05:28","0"
"4261","642","40","Technical","2024-03-01 20:05:09.967908","4261","4261","50","2024-03-01 20:06:39.967908","40","Company_40","8","00:01:30","0"
